SalesDate,CustomerID,ProductID,SaleID,Quantity,Revenue_VND,COGS_VND
2024-09-08,C011,P013,S004,1,3168607,2238769
2024-09-08,C019,P002,S003,9,872298,759208
2024-09-08,C008,P016,S008,1,172917,120599
2024-09-08,C013,P011,S006,5,2044325,1456745
2024-09-08,C012,P010,S004,10,511410,386855
2024-09-08,C016,P005,S005,12,50964540,37564443
2024-09-08,C018,P003,S008,10,929060,788762
2024-09-08,C003,P012,S003,7,2775990,2136176
2024-09-08,C016,P016,S004,16,2470736,1872010
2024-09-08,C006,P009,S007,14,1262492,1055589
2024-09-08,C011,P018,S001,12,63878316,46478251
2024-09-08,C009,P012,S001,4,1349476,956304
2024-09-08,C012,P005,S001,1,2291317,1558954
2024-09-08,C002,P007,S008,1,53857,37826
2024-09-08,C007,P006,S004,8,15955312,11261113
2024-09-09,C004,P013,S007,6,9302472,6629396
2024-09-09,C007,P018,S002,14,36207696,27355416
2024-09-09,C004,P011,S007,12,4926840,3559111
2024-09-09,C011,P005,S002,14,31923304,22736334
2024-09-09,C019,P012,S001,6,861150,693813
2024-09-09,C006,P011,S003,17,2601255,1850573
2024-09-09,C013,P002,S005,1,109021,92535
2024-09-09,C003,P014,S005,6,16988856,12226622
2024-09-09,C001,P003,S006,4,342372,294075
2024-09-09,C007,P004,S004,1,586268,411263
2024-09-09,C015,P002,S002,9,832590,688025
2024-09-09,C015,P008,S006,9,886230,728732
2024-09-09,C001,P012,S003,10,2880590,1964460
2024-09-09,C006,P006,S007,16,36166512,25541428
2024-09-09,C011,P018,S006,6,30049260,20585763
2024-09-09,C008,P003,S003,7,344428,285458
2024-09-09,C016,P006,S006,5,20623015,13680274
2024-09-09,C006,P006,S008,6,16849122,11147366
2024-09-09,C005,P011,S003,9,3638313,2614070
2024-09-09,C012,P002,S008,11,1255958,949569
2024-09-09,C009,P009,S005,1,38269,31273
2024-09-09,C017,P006,S004,2,2814690,2075552
2024-09-09,C020,P011,S001,16,2804880,2235164
2024-09-09,C019,P004,S002,13,64317786,44694170
2024-09-09,C005,P014,S007,19,52758345,32291392
2024-09-09,C009,P015,S002,8,37847424,26997827
2024-09-09,C014,P004,S007,10,46342840,32964743
2024-09-09,C017,P015,S004,1,2952814,1937301
2024-09-09,C015,P012,S003,12,2078340,1641741
2024-09-09,C003,P003,S003,14,1341018,1171509
2024-09-09,C017,P015,S003,2,11719024,8427522
2024-09-09,C004,P009,S002,9,551538,476915
2024-09-10,C010,P010,S003,13,843310,710038
2024-09-10,C009,P015,S007,8,31289248,24046721
2024-09-10,C013,P018,S004,4,10407612,8144831
2024-09-10,C010,P016,S004,11,3137057,2237181
2024-09-10,C008,P016,S004,12,605148,416990
2024-09-10,C017,P007,S005,13,962676,723198
2024-09-10,C015,P006,S004,10,28842320,19499702
2024-09-10,C020,P005,S002,10,48462510,34565816
2024-09-10,C014,P015,S002,13,17489277,12578422
2024-09-10,C012,P006,S008,10,13789530,8820376
2024-09-10,C002,P003,S003,5,420785,325519
2024-09-10,C002,P014,S003,3,14598666,9763931
2024-09-10,C010,P010,S005,5,224600,176301
2024-09-10,C001,P017,S001,6,1449390,1143887
2024-09-10,C016,P004,S007,10,44010390,29177713
2024-09-10,C009,P005,S002,4,12166612,8544192
2024-09-10,C019,P014,S008,3,10357578,6980598
2024-09-10,C004,P009,S003,7,755713,647904
2024-09-10,C001,P014,S001,14,34253338,21393175
2024-09-10,C006,P008,S007,13,864513,725819
2024-09-10,C007,P014,S004,7,15663361,10174991
2024-09-10,C015,P008,S006,12,815040,661021
2024-09-11,C002,P010,S002,6,371838,325291
2024-09-11,C009,P010,S002,10,824870,677889
2024-09-11,C020,P018,S005,10,51247040,34091366
2024-09-11,C019,P014,S004,9,21658752,14750026
2024-09-11,C013,P009,S004,13,802997,606971
2024-09-11,C004,P014,S001,1,3986687,2831139
2024-09-11,C006,P013,S004,3,8321049,5984146
2024-09-11,C020,P007,S004,11,815529,655601
2024-09-11,C017,P003,S003,7,482020,396743
2024-09-11,C010,P002,S003,7,452606,382176
2024-09-11,C002,P001,S008,1,31097,23686
2024-09-11,C011,P007,S008,9,1033146,839025
2024-09-11,C013,P013,S007,6,9096792,6466957
2024-09-11,C008,P018,S005,5,14639960,11179089
2024-09-11,C012,P015,S001,5,17575830,12696538
2024-09-11,C011,P016,S006,16,1377216,1031313
2024-09-11,C011,P003,S007,4,159224,126403
2024-09-11,C020,P001,S006,12,364944,313304
2024-09-11,C003,P017,S002,7,836759,668900
2024-09-12,C018,P008,S005,9,988920,743733
2024-09-12,C017,P007,S002,2,205254,146892
2024-09-12,C017,P013,S006,6,14990682,9640102
2024-09-12,C016,P016,S004,4,700104,498268
2024-09-12,C008,P007,S002,15,1512375,1271010
2024-09-12,C014,P009,S004,10,1009970,815394
2024-09-12,C017,P005,S002,8,5721456,3994434
2024-09-12,C011,P001,S001,7,563591,456727
2024-09-12,C004,P002,S005,6,207012,155852
2024-09-12,C010,P013,S005,13,46632235,33687906
2024-09-12,C013,P015,S001,4,17448200,12208741
2024-09-12,C009,P010,S005,12,803748,631203
2024-09-12,C004,P013,S007,17,69155150,45436042
2024-09-12,C001,P001,S003,10,803170,620266
2024-09-12,C009,P003,S002,11,1011175,764624
2024-09-12,C009,P009,S004,7,479759,387142
2024-09-12,C019,P010,S001,1,70426,53267
2024-09-12,C012,P014,S008,4,7225396,4591718
2024-09-12,C003,P018,S004,7,10350263,7690383
2024-09-12,C004,P014,S003,8,11835800,7550154
2024-09-12,C002,P007,S007,9,1020744,739804
2024-09-12,C018,P015,S003,6,23530656,18366600
2024-09-12,C001,P001,S008,9,565344,438721
2024-09-12,C015,P014,S008,8,14842544,9768221
2024-09-12,C018,P009,S002,14,1415218,1159581
2024-09-12,C009,P011,S003,1,164838,113327
2024-09-12,C011,P007,S003,8,202248,154147
2024-09-12,C020,P001,S005,11,1126620,937608
2024-09-12,C014,P003,S003,7,519337,411678
2024-09-12,C018,P009,S002,7,618079,518091
2024-09-12,C007,P016,S007,9,472824,360215
2024-09-13,C001,P004,S001,10,48194170,34246907
2024-09-13,C013,P005,S005,6,26483544,20850645
2024-09-13,C005,P004,S001,13,53303783,36618548
2024-09-13,C011,P001,S002,2,96980,77659
2024-09-13,C018,P001,S007,10,717380,627431
2024-09-13,C018,P008,S007,5,511415,425596
2024-09-13,C019,P016,S004,7,1587978,1163439
2024-09-13,C005,P017,S007,13,891527,705068
2024-09-13,C011,P016,S005,11,1114784,774189
2024-09-13,C008,P004,S005,9,2283993,1687875
2024-09-13,C018,P007,S002,23,1353320,1034088
2024-09-13,C010,P007,S008,10,265280,222508
2024-09-13,C008,P015,S008,13,36826218,24697808
2024-09-13,C020,P016,S007,14,3647336,2864889
2024-09-13,C014,P016,S003,3,512433,352541
2024-09-13,C002,P010,S003,2,94326,74178
2024-09-13,C001,P018,S003,3,10161090,7412378
2024-09-13,C006,P018,S006,3,2061900,1407006
2024-09-13,C010,P005,S005,7,18753749,12240181
2024-09-13,C004,P009,S001,3,162072,126593
2024-09-13,C010,P009,S007,10,862540,682346
2024-09-13,C008,P006,S001,4,20855748,14076524
2024-09-13,C017,P011,S002,8,1950120,1336209
2024-09-13,C018,P008,S007,2,158468,117186
2024-09-13,C016,P010,S004,7,821324,642215
2024-09-13,C008,P005,S007,8,14966984,11925680
2024-09-13,C008,P009,S002,14,909286,702291
2024-09-13,C003,P003,S007,1,61916,53714
2024-09-14,C013,P017,S008,3,782181,623919
2024-09-14,C012,P009,S008,1,52959,45527
2024-09-14,C011,P011,S002,10,2404130,1747466
2024-09-14,C003,P014,S003,8,29682824,18101896
2024-09-14,C013,P010,S008,14,642628,554594
2024-09-14,C007,P002,S005,6,471318,413525
2024-09-14,C009,P004,S003,12,7991856,5366966
2024-09-14,C019,P007,S005,7,800632,578149
2024-09-14,C017,P010,S008,16,1442560,1142367
2024-09-14,C018,P008,S001,19,1810510,1433835
2024-09-14,C018,P005,S004,1,2903956,2170553
2024-09-14,C008,P009,S002,13,1432691,1222158
2024-09-14,C004,P014,S006,15,59179950,36781407
2024-09-14,C013,P016,S006,2,577294,379485
2024-09-14,C020,P003,S006,2,181042,149820
2024-09-14,C006,P008,S008,1,66709,54250
2024-09-14,C007,P003,S004,1,57787,45742
2024-09-14,C008,P008,S006,14,641508,540763
2024-09-14,C001,P001,S003,13,1071863,942365
2024-09-14,C014,P015,S002,6,9914556,6968849
2024-09-14,C019,P008,S003,1,85874,69825
2024-09-14,C002,P002,S006,3,336048,273762
2024-09-14,C005,P011,S008,1,358525,247241
2024-09-14,C009,P018,S004,16,80273744,55110285
2024-09-14,C016,P004,S005,6,28095126,18386917
2024-09-14,C012,P011,S005,4,1859900,1352786
2024-09-14,C003,P015,S004,12,7805028,5667301
2024-09-14,C006,P017,S003,8,1844864,1452312
2024-09-14,C019,P015,S003,8,28814312,21956140
2024-09-14,C005,P004,S007,17,68565641,47447003
2024-09-14,C015,P018,S008,5,29256510,21108475
2024-09-14,C012,P018,S007,12,62048808,40714535
2024-09-14,C014,P012,S002,13,1720108,1407344
2024-09-15,C019,P014,S004,1,5504456,3819606
2024-09-15,C004,P016,S005,10,2261120,1548344
2024-09-15,C014,P009,S008,6,598980,497484
2024-09-15,C005,P002,S003,1,90031,69796
2024-09-15,C013,P011,S008,4,688988,500147
2024-09-15,C009,P008,S001,3,68151,50978
2024-09-15,C006,P002,S005,7,482720,380315
2024-09-15,C015,P008,S008,3,110217,84096
2024-09-15,C010,P009,S002,1,35348,27936
2024-09-15,C018,P006,S004,2,1958724,1203315
2024-09-15,C006,P002,S004,8,433528,338258
2024-09-15,C008,P015,S001,17,39302555,28844294
2024-09-15,C011,P007,S005,1,67330,55396
2024-09-15,C005,P005,S005,6,30180726,21288956
2024-09-15,C007,P013,S008,8,10026216,6414488
2024-09-15,C008,P012,S004,9,3914001,2975769
2024-09-15,C011,P004,S001,7,30887766,23246707
2024-09-15,C001,P018,S003,3,15805074,11080208
2024-09-15,C019,P015,S004,8,4510568,3174051
2024-09-15,C019,P004,S001,11,54005721,38963181
2024-09-15,C001,P009,S007,2,209858,176209
2024-09-15,C014,P016,S003,7,2025198,1352997
2024-09-15,C008,P014,S006,9,44510391,27322177
2024-09-15,C001,P004,S002,4,2998960,2309140
2024-09-15,C008,P008,S007,9,679788,482664
2024-09-15,C013,P017,S007,7,1126167,846357
2024-09-15,C011,P011,S008,15,2653845,1832443
2024-09-16,C017,P010,S005,6,636354,526200
2024-09-16,C017,P002,S005,8,886400,679218
2024-09-16,C011,P007,S007,10,511230,432781
2024-09-16,C018,P011,S001,13,3518671,2580800
2024-09-16,C015,P005,S006,6,26144526,19678589
2024-09-16,C014,P001,S002,8,813952,697013
2024-09-16,C012,P013,S001,7,5671904,4151243
2024-09-16,C006,P001,S008,1,92875,77062
2024-09-16,C005,P004,S001,10,14085290,10045704
2024-09-16,C016,P016,S003,12,1713876,1288773
2024-09-16,C009,P015,S005,12,16474548,12821369
2024-09-16,C005,P010,S006,7,622727,546871
2024-09-16,C016,P011,S003,3,556920,403739
2024-09-16,C006,P012,S006,5,690630,507769
2024-09-16,C019,P004,S004,1,5670272,3796147
2024-09-16,C012,P004,S007,7,7448770,5208610
2024-09-16,C005,P017,S004,4,285788,203647
2024-09-16,C016,P003,S006,1,119905,101839
2024-09-16,C004,P009,S006,14,1507072,1208924
2024-09-16,C002,P017,S007,13,855244,675682
2024-09-16,C002,P009,S005,12,850668,689530
2024-09-17,C005,P005,S004,16,68151136,54139632
2024-09-17,C017,P008,S007,11,293491,219747
2024-09-17,C012,P014,S004,4,7615396,4925944
2024-09-17,C017,P001,S002,5,569920,495800
2024-09-17,C002,P006,S003,14,75854576,47197121
2024-09-17,C010,P018,S001,8,29936664,21323020
2024-09-17,C008,P015,S004,4,19791148,15003710
2024-09-17,C005,P018,S002,13,48958897,32918911
2024-09-17,C010,P018,S007,7,27914586,19936478
2024-09-17,C019,P015,S002,7,30543954,20383213
2024-09-17,C011,P018,S008,14,72197314,49216942
2024-09-17,C009,P014,S001,1,1681599,1155416
2024-09-17,C003,P016,S004,8,1069344,839949
2024-09-17,C017,P014,S004,9,19965546,12276677
2024-09-17,C009,P018,S007,7,30229045,20470007
2024-09-17,C005,P015,S001,10,18141870,14326560
2024-09-17,C006,P009,S003,13,1288417,1093400
2024-09-17,C007,P005,S008,4,22383224,14834584
2024-09-17,C014,P002,S007,5,202245,158835
2024-09-18,C006,P016,S007,10,2060600,1419829
2024-09-18,C008,P010,S007,9,752490,655729
2024-09-18,C005,P018,S002,9,5373963,3514543
2024-09-18,C011,P004,S004,14,58318176,38610817
2024-09-18,C007,P013,S006,21,70367073,52474148
2024-09-18,C012,P009,S001,12,750216,645435
2024-09-18,C014,P017,S008,10,2659160,2092083
2024-09-18,C007,P016,S006,9,2296026,1697162
2024-09-18,C005,P012,S003,8,3013784,2400175
2024-09-18,C015,P011,S006,19,3247670,2611639
2024-09-18,C018,P005,S008,11,41283880,31063529
2024-09-18,C003,P011,S005,8,963864,779522
2024-09-18,C014,P014,S003,18,93794760,59334735
2024-09-18,C002,P013,S007,10,40225550,26662520
2024-09-18,C002,P011,S005,8,2681568,1850436
2024-09-18,C009,P009,S007,7,417165,332881
2024-09-18,C001,P003,S004,5,258760,212199
2024-09-18,C012,P017,S006,4,453368,300891
2024-09-18,C020,P011,S008,5,639895,502332
2024-09-18,C019,P003,S002,7,443450,338356
2024-09-18,C017,P015,S002,11,5198952,4120626
2024-09-18,C020,P011,S005,10,4846000,3540063
2024-09-18,C004,P013,S003,3,15164793,9252571
2024-09-18,C018,P003,S005,1,102811,80274
2024-09-18,C009,P004,S004,4,1755116,1282959
2024-09-18,C017,P001,S002,5,327270,273097
2024-09-18,C019,P013,S007,1,5776595,3856650
2024-09-18,C012,P002,S006,13,390715,309520
2024-09-19,C017,P015,S006,3,15608148,11409256
2024-09-19,C013,P005,S005,1,479766,365945
2024-09-19,C005,P012,S002,9,1221435,843763
2024-09-19,C006,P011,S008,9,4453371,3208920
2024-09-19,C008,P008,S002,4,468588,338835
2024-09-19,C010,P011,S005,1,373010,290776
2024-09-19,C014,P004,S003,10,49434480,36752813
2024-09-19,C014,P002,S003,9,1050345,904238
2024-09-19,C019,P010,S003,3,224571,177784
2024-09-19,C002,P009,S006,2,234190,182645
2024-09-19,C014,P005,S002,3,7422291,4886083
2024-09-19,C005,P002,S008,12,1415616,1085481
2024-09-19,C008,P002,S008,1,83302,71937
2024-09-19,C008,P013,S006,13,41479347,30418109
2024-09-19,C009,P002,S006,11,575740,483939
2024-09-19,C018,P017,S008,6,1477134,1146842
2024-09-19,C003,P004,S003,15,26373315,17973633
2024-09-19,C002,P004,S005,5,5346095,3868402
2024-09-19,C008,P018,S002,1,1740597,1246868
2024-09-19,C012,P006,S003,4,3980372,2909762
2024-09-19,C011,P005,S006,6,31277838,23382369
2024-09-19,C006,P001,S002,2,99180,75576
2024-09-19,C010,P003,S006,8,819520,697639
2024-09-19,C018,P003,S001,4,270848,214194
2024-09-20,C018,P002,S002,14,804902,699564
2024-09-20,C014,P008,S001,9,1003545,713702
2024-09-20,C005,P004,S006,4,15006628,11855017
2024-09-20,C003,P011,S008,3,473187,341318
2024-09-20,C003,P008,S005,4,312428,252948
2024-09-20,C008,P008,S006,10,825930,623084
2024-09-20,C002,P018,S003,11,64732283,43330310
2024-09-20,C016,P005,S005,7,22032115,16920796
2024-09-20,C005,P012,S005,4,1388652,1129020
2024-09-20,C014,P007,S001,5,445100,360844
2024-09-20,C010,P004,S001,2,6368068,4845316
2024-09-20,C005,P018,S003,3,4913901,3376445
2024-09-20,C014,P015,S006,5,6755890,4818780
2024-09-20,C006,P016,S004,16,3421104,2478869
2024-09-20,C015,P010,S001,10,672100,520605
2024-09-20,C017,P012,S003,5,2381195,1666123
2024-09-20,C016,P015,S001,15,88552890,68253200
2024-09-20,C006,P008,S001,8,520336,402130
2024-09-20,C010,P006,S007,4,19112852,12842178
2024-09-20,C015,P005,S001,4,18028836,14321694
2024-09-20,C005,P018,S002,18,28003356,21591955
2024-09-20,C010,P001,S005,12,689940,600550
2024-09-20,C007,P011,S006,17,7364587,5364358
2024-09-20,C016,P001,S005,4,160408,124821
2024-09-20,C012,P014,S004,6,19556556,13011940
2024-09-20,C006,P015,S002,15,85114830,61687953
2024-09-20,C005,P002,S003,7,522298,397411
2024-09-20,C009,P001,S007,9,535599,441963
2024-09-20,C008,P004,S004,13,70765487,49118250
2024-09-20,C010,P015,S002,14,35608160,27082126
2024-09-20,C004,P003,S007,1,40997,33896
2024-09-21,C005,P014,S003,1,1114641,726218
2024-09-21,C019,P004,S003,1,3242224,2291100
2024-09-21,C017,P011,S008,14,3019184,2463943
2024-09-21,C019,P006,S008,2,7011284,4806411
2024-09-21,C017,P002,S002,5,411975,362170
2024-09-21,C014,P001,S004,4,329700,266775
2024-09-21,C013,P001,S003,2,145186,127300
2024-09-21,C007,P005,S005,4,23451504,17500316
2024-09-21,C018,P009,S006,13,1082133,865062
2024-09-21,C020,P007,S007,17,1008916,729837
2024-09-21,C004,P014,S004,1,2148606,1295246
2024-09-21,C004,P017,S004,10,2871200,2215407
2024-09-21,C010,P010,S007,11,986601,765186
2024-09-21,C005,P013,S001,3,7682289,4710358
2024-09-21,C008,P011,S001,14,6413680,5074411
2024-09-21,C019,P008,S006,2,194504,148089
2024-09-21,C010,P004,S007,4,19939752,14810988
2024-09-21,C014,P008,S007,3,274248,227402
2024-09-21,C011,P008,S003,1,80239,66218
2024-09-21,C019,P016,S003,12,3262980,2205161
2024-09-21,C010,P015,S003,1,2043473,1375681
2024-09-21,C004,P003,S007,6,430986,330855
2024-09-21,C008,P003,S001,3,171135,137009
2024-09-21,C001,P010,S004,1,104160,89010
2024-09-21,C002,P011,S005,1,204203,159736
2024-09-21,C007,P011,S003,8,1240952,892228
2024-09-21,C014,P015,S002,7,25343066,17110252
2024-09-21,C013,P003,S006,9,416583,332538
2024-09-21,C003,P014,S002,9,50199273,30961939
2024-09-21,C018,P013,S003,7,40873728,28221018
2024-09-21,C006,P018,S004,11,44583044,30499871
2024-09-21,C004,P011,S008,7,1340920,1028956
2024-09-21,C020,P003,S004,5,292750,222504
2024-09-22,C015,P002,S002,9,300762,247793
2024-09-22,C016,P015,S002,9,5149683,3598321
2024-09-22,C013,P013,S004,4,17889136,11183256
2024-09-22,C019,P007,S003,1,80180,65609
2024-09-22,C012,P015,S004,4,4721616,3383781
2024-09-22,C020,P001,S008,4,350404,279562
2024-09-22,C014,P014,S001,8,24803288,15996304
2024-09-22,C007,P011,S001,2,498564,406851
2024-09-22,C009,P008,S002,15,1422060,1061475
2024-09-22,C015,P015,S001,9,9877122,7310022
2024-09-22,C011,P006,S007,11,17882040,13406728
2024-09-22,C011,P011,S007,10,3872090,2661352
2024-09-22,C004,P013,S006,1,993692,678701
2024-09-22,C011,P006,S008,4,12169432,7758920
2024-09-22,C009,P018,S007,10,39964360,26612865
2024-09-22,C016,P018,S008,6,32494140,22877221
2024-09-22,C001,P017,S002,1,243733,167155
2024-09-22,C016,P004,S003,3,16716063,11200359
2024-09-22,C013,P009,S003,5,322525,283279
2024-09-22,C015,P004,S005,1,4093161,2994938
2024-09-22,C019,P018,S001,7,11359600,7698886
2024-09-22,C004,P014,S008,11,12336214,7879214
2024-09-22,C019,P014,S008,5,15857130,11134963
2024-09-22,C015,P011,S008,13,5208099,3682183
2024-09-23,C014,P004,S003,17,8544574,6065384
2024-09-23,C014,P007,S001,11,1000791,847311
2024-09-23,C020,P003,S007,1,57057,47205
2024-09-23,C013,P018,S006,1,5330258,3919167
2024-09-23,C018,P011,S002,13,4701086,3772654
2024-09-23,C007,P009,S002,14,1600186,1217456
2024-09-23,C014,P010,S002,4,200204,166888
2024-09-23,C019,P014,S005,5,9254645,6300500
2024-09-23,C004,P006,S005,9,27274959,16392264
2024-09-23,C005,P011,S007,2,427498,331140
2024-09-23,C008,P013,S001,4,4267296,3044752
2024-09-23,C016,P010,S001,9,274905,221502
2024-09-23,C009,P008,S005,9,373743,282127
2024-09-23,C009,P017,S003,13,3398447,2644240
2024-09-23,C014,P014,S006,7,30329110,21158398
2024-09-23,C017,P017,S006,11,1887732,1482132
2024-09-23,C002,P001,S004,7,371182,315362
2024-09-23,C007,P010,S006,8,741344,613377
2024-09-23,C003,P009,S002,9,467316,354315
2024-09-23,C020,P016,S007,5,1361285,918077
2024-09-23,C009,P012,S004,3,1091949,764686
2024-09-23,C006,P007,S002,7,570171,417353
2024-09-23,C012,P017,S006,11,896225,621167
2024-09-23,C008,P008,S002,1,35714,30259
2024-09-23,C014,P016,S003,10,1073280,740544
2024-09-23,C004,P009,S004,10,615010,493320
2024-09-23,C010,P008,S006,12,974988,795395
2024-09-23,C010,P010,S001,6,683154,581285
2024-09-23,C019,P012,S003,1,297993,217629
2024-09-23,C017,P013,S001,8,13981544,10225470
2024-09-23,C013,P009,S008,17,1706885,1409040
2024-09-24,C017,P003,S006,10,357880,280828
2024-09-24,C003,P018,S006,8,26440664,17339993
2024-09-24,C018,P010,S005,1,84818,68966
2024-09-24,C017,P017,S006,5,1371540,1037355
2024-09-24,C004,P015,S002,5,10270640,6987428
2024-09-24,C004,P016,S007,3,875934,684220
2024-09-24,C010,P015,S001,4,7233536,4767823
2024-09-24,C017,P012,S006,3,808521,649167
2024-09-24,C011,P002,S004,3,186099,154708
2024-09-24,C007,P005,S007,15,83530935,65973734
2024-09-24,C011,P006,S004,3,7021206,5044275
2024-09-24,C020,P003,S008,5,442780,341473
2024-09-24,C013,P007,S007,11,603273,491014
2024-09-24,C017,P018,S004,8,19785936,13335130
2024-09-24,C006,P012,S005,6,2904054,2161755
2024-09-24,C012,P018,S001,10,59754660,47190286
2024-09-24,C016,P005,S003,8,22291416,14607435
2024-09-24,C005,P010,S008,5,540535,466610
2024-09-24,C011,P012,S002,8,1906064,1471762
2024-09-24,C011,P006,S007,5,12232630,7513745
2024-09-25,C017,P015,S006,1,3071234,2371352
2024-09-25,C012,P015,S008,9,48917088,37124777
2024-09-25,C018,P012,S002,10,3230500,2309738
2024-09-25,C001,P008,S005,4,159716,119800
2024-09-25,C008,P002,S006,6,698352,614023
2024-09-25,C009,P001,S006,4,233500,183042
2024-09-25,C019,P012,S004,11,1390664,1040097
2024-09-25,C003,P002,S003,4,236848,191286
2024-09-25,C009,P009,S001,5,535755,453030
2024-09-25,C011,P016,S007,1,139926,102835
2024-09-25,C015,P014,S006,4,9040040,5429956
2024-09-25,C013,P006,S001,7,39782043,25427941
2024-09-25,C002,P018,S004,6,16375704,11796041
2024-09-25,C008,P010,S001,6,601494,469666
2024-09-25,C009,P005,S008,14,60822594,41411070
2024-09-25,C020,P012,S001,9,2569842,2057351
2024-09-25,C002,P018,S003,2,7264172,4936311
2024-09-25,C016,P012,S002,11,3757589,2743492
2024-09-25,C010,P015,S003,12,10142544,6826167
2024-09-25,C016,P001,S004,8,846008,709970
2024-09-25,C007,P006,S005,3,9110469,6683840
2024-09-25,C002,P001,S001,6,305880,252588
2024-09-25,C003,P015,S006,11,3609991,2572388
2024-09-25,C015,P009,S002,1,96112,80132
2024-09-25,C004,P011,S005,10,2158090,1562782
2024-09-25,C007,P009,S006,4,294268,250922
2024-09-25,C004,P004,S006,13,67981888,47957989
2024-09-25,C006,P004,S007,17,64430578,43261275
2024-09-25,C003,P016,S003,10,1258000,840088
2024-09-25,C004,P005,S005,12,19534068,14598065
2024-09-25,C019,P004,S008,4,20371276,13343690
2024-09-26,C003,P006,S005,5,8542505,5576836
2024-09-26,C020,P006,S007,9,31278294,23094602
2024-09-26,C012,P005,S003,11,30305770,19950443
2024-09-26,C003,P001,S004,7,666407,568543
2024-09-26,C015,P006,S003,1,2828625,1759452
2024-09-26,C006,P009,S003,1,113046,92054
2024-09-26,C004,P001,S001,1,78695,61614
2024-09-26,C006,P015,S008,5,11110300,8783372
2024-09-26,C014,P005,S007,13,51079262,39527932
2024-09-26,C018,P013,S007,16,87138320,53287378
2024-09-26,C006,P005,S003,18,54993420,42368705
2024-09-26,C013,P002,S002,16,1353616,1171612
2024-09-26,C012,P010,S004,1,34630,29135
2024-09-26,C006,P011,S004,10,2018750,1583595
2024-09-26,C019,P009,S006,6,378348,290500
2024-09-26,C010,P011,S002,3,1483242,1115258
2024-09-26,C001,P007,S001,6,135996,108825
2024-09-26,C006,P018,S006,7,8708777,6888268
2024-09-26,C003,P015,S007,3,15937473,12358117
2024-09-26,C020,P013,S007,7,35067158,25854449
2024-09-26,C007,P014,S004,19,51172814,31973848
2024-09-26,C016,P013,S007,2,11914506,7738745
2024-09-26,C017,P008,S008,18,1724976,1252436
2024-09-26,C012,P018,S004,13,37024949,26896264
2024-09-26,C005,P013,S008,6,18402492,12309296
2024-09-26,C001,P001,S003,4,274748,239799
2024-09-26,C001,P001,S007,10,662560,568394
2024-09-26,C001,P010,S007,14,484596,379965
2024-09-26,C005,P004,S003,1,2823857,2052378
2024-09-27,C002,P017,S008,1,141426,112876
2024-09-27,C014,P001,S006,2,93994,77936
2024-09-27,C011,P003,S001,13,1410305,1102649
2024-09-27,C004,P005,S002,5,29719345,22823187
2024-09-27,C014,P005,S003,17,88658128,65552847
2024-09-27,C015,P005,S007,2,3020866,2011708
2024-09-27,C015,P012,S006,9,3440430,2676846
2024-09-27,C012,P013,S004,8,38437976,27503509
2024-09-27,C008,P010,S001,3,356991,313113
2024-09-27,C011,P015,S008,1,1035749,764996
2024-09-27,C004,P002,S008,14,792162,602209
2024-09-27,C004,P014,S002,1,978679,694272
2024-09-27,C006,P011,S004,14,2243346,1562803
2024-09-27,C004,P012,S005,11,3484734,2492481
2024-09-27,C012,P017,S003,2,330884,220821
2024-09-27,C005,P010,S008,10,752380,566290
2024-09-27,C014,P005,S001,1,3727436,2724209
2024-09-27,C009,P010,S002,9,924354,796810
2024-09-27,C005,P002,S006,6,483504,390544
2024-09-27,C001,P015,S002,9,53212230,42314695
2024-09-27,C005,P011,S007,4,1663288,1176167
2024-09-28,C011,P001,S008,10,916660,694839
2024-09-28,C018,P002,S001,4,384876,327666
2024-09-28,C008,P002,S006,6,217056,180419
2024-09-28,C002,P008,S004,9,940572,733069
2024-09-28,C011,P018,S006,4,22349580,15300113
2024-09-28,C007,P009,S002,11,436359,382567
2024-09-28,C018,P002,S005,1,95045,76896
2024-09-28,C003,P013,S008,14,16982140,11846464
2024-09-28,C016,P012,S006,12,2169792,1579697
2024-09-28,C012,P018,S008,5,8771750,5812920
2024-09-28,C009,P002,S006,11,861245,662251
2024-09-28,C010,P013,S005,8,27832576,16759351
2024-09-28,C003,P012,S003,6,1649922,1165951
2024-09-28,C019,P005,S004,6,7309554,4892502
2024-09-28,C001,P002,S007,17,1107465,969676
2024-09-28,C001,P015,S008,3,17503299,12689573
2024-09-28,C012,P009,S003,18,2137122,1729934
2024-09-28,C011,P012,S004,8,2394600,1901833
2024-09-28,C011,P010,S002,17,730065,584430
2024-09-28,C007,P012,S005,8,1607640,1112032
2024-09-28,C001,P002,S008,7,766010,669755
2024-09-28,C006,P011,S008,12,4164912,2866778
2024-09-28,C017,P008,S008,9,621072,516676
2024-09-28,C015,P016,S005,13,2868320,2142998
2024-09-28,C004,P013,S005,7,7089299,4382966
2024-09-28,C008,P007,S003,6,246576,181240
2024-09-28,C014,P001,S005,9,750222,629300
2024-09-28,C003,P014,S002,3,17484006,11849495
2024-09-28,C020,P007,S005,1,56662,47619
2024-09-28,C002,P013,S007,12,32927112,21725587
2024-09-28,C008,P009,S008,1,103185,83338
2024-09-28,C010,P001,S001,3,355845,279418
2024-09-28,C010,P018,S006,9,21350277,16255711
2024-09-28,C010,P015,S005,9,28345977,19106528
2024-09-29,C005,P001,S005,5,380975,300111
